Product name,Price,,Thương hiệu,Bảo hành,CPU,NPU,Chip đồ họa,Màn hình,Webcam,Ram,Lưu trữ,Cổng kết nối,Âm thanh,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Chất liệu,Bảo mật,Đèn LED trên máy,Trong hộp có gì,Series laptop,Tên,Part-number,Màu sắc,Nhu cầu,Mô tả bảo hành,Dung lượng RAM,Dung lượng SSD,Cổng HDMI,Công suất pin,"Kích thước, khối lượng",Công nghệ âm thanh,Đèn laptop,Phụ kiện đi kèm,Tính năng đặc biệt
MacBook Pro 14 inch M3 2023 (8GB/512GB SSD),38.190.000₫,,APPLE,12 tháng,Apple M3 ( 8‑Core CPU / 10‑Core GPU ),,,"14"" ( 3024 x 1964 ) | Liquid Retina XDR
FHD webcam",,,,"2 x Thunderbolt 4 , 1 x 3.5 mm , 1 x SDXC Card Slot",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3",,macOS,,,,,,,,MacBook Pro,"MacBook Pro 14"" MTL73SA/A",,Space Grey,"Văn phòng, Đồ họa - Kỹ thuật, Doanh nghiệp, Doanh nhân",,8GB,512GB SSD,1 x HDMI,70 Wh,1.6 kg | 31.26 x 22.12 x 1.55 cm,,,,
MacBook Pro 14 inch M3 2023 (16GB/1TB SSD),48.990.000₫,,APPLE,12 tháng,Apple M3 ( 8‑Core CPU / 10‑Core GPU ),,,"14"" ( 3024 x 1964 ) | Liquid Retina XDR
FHD webcam",,,,"2 x Thunderbolt 4 , 1 x 3.5 mm , 1 x SDXC Card Slot",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3",,macOS,,,,,,,,MacBook Pro,"MacBook Pro 14"" Z1A90005D",,Silver,"Văn phòng, Đồ họa - Kỹ thuật, Doanh nghiệp, Doanh nhân",,16GB,1TB SSD,1 x HDMI,70 Wh,1.6 kg | 31.26 x 22.12 x 1.55 cm,,,,
MacBook Pro 14 inch M3 2023 (16GB/512GB SSD),43.990.000₫,,APPLE,12 tháng,Apple M3 ( 8‑Core CPU / 10‑Core GPU ),,,"14"" ( 3024 x 1964 ) | Liquid Retina XDR
FHD webcam",,,,"2 x Thunderbolt 4 , 1 x 3.5 mm , 1 x SDXC Card Slot",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3",,macOS,,,,,,,,MacBook Pro,"MacBook Pro 14"" Z1A90005B",,Silver,"Văn phòng, Đồ họa - Kỹ thuật, Doanh nghiệp, Doanh nhân",,16GB,512GB SSD,1 x HDMI,70 Wh,1.6 kg | 31.26 x 22.12 x 1.55 cm,,,,
Laptop Lenovo LOQ 15ARP9 - 83JC007HVN (Ryzen 5 7235HS/ RAM 12GB/ GeForce RTX™ 3050/ 512GB SSD/ Windows 11),20.990.000₫,,Lenovo,24 tháng,"AMD Ryzen™ 5 7235HS ( 3.3 GHz - 4.5GHz / 16MB / 6 nhân, 12 luồng ), AMD",,"GeForce RTX™ 3050 6GB GDDR6 AMD Radeon 660M ( 1732MHz , 95W","15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng , 300 nits , 100% sRGB , Màn hình chống lóa , G-Sync",HD webcam,1 x 12GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Nahimic Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Có phím Copilot , có phím số , LED","Windows 11 Home SL, English",359.86 x 258.7 x 21.9-23.9 mm,"60 Wh , Pin liền",2.4 kg,Vỏ nhựa,"- TPM 2.0, E-shutter",không đèn,,LOQ,LOQ 15ARP9 - 83JC007HVN,83JC007HVN,Xám,Gaming,,,,,,,,,,
Laptop gaming MSI Cyborg 14 A13VE - 090VN (i7-13620H/RAM 16GB/GeForce RTX™ 4050/512GB SSD/ Windows 11),27.990.000₫,,MSI,24 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9GHz / 24MB / 10 nhân, 16 luồng ), Non-EVO",,"GeForce RTX™ 4050 6GB GDDR6 Intel® UHD Graphics 770 ( 1605MHz , 45W , 194 AI TOPs )","14"" ( 1920 x 1200 ) WUXGA 16:10 , IPS , không cảm ứng , 100% sRGB",HD webcam,2 x 8GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort
2 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s","Nahimic, Hi-Res Audio","Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím Chiclet với phím Copilot , không phím số , LED",Windows 11 Home SEA,314.7 x 233.5 x 18.6-22.3 mm,"3 cell 53 Wh , Pin liền",1.6 kg,Vỏ nhựa,,không đèn,"MSI Essential Backpack, Adapter, dây nguồn,…",Cyborg,Cyborg 14 A13VE - 090VN,090VN,Đen,Gaming,,,,,,,,,,
Laptop MSI Thin 15 B12UCX-1419VN (i5-12450H/ RAM 8GB/ GeForce RTX™ 2050/ 512GB SSD/ Windows 11),15.490.000₫,,MSI,24 tháng,"Intel® Core™ i5-12450H ( 2.0 GHz - 4.4 GHz / 12MB / 8 nhân, 12 luồng ), Non-EVO",,"GeForce RTX™ 2050 4GB GDDR6 Intel® UHD Graphics ( 1170MHz , 45W","15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng",HD webcam,1 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),"512GB SSD M.2 NVMe ( 1 x 2.5"" SATA /( 1 x M.2 NVMe )","1 x USB Type C / DisplayPort
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Hi-Res Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Có phím Copilot , không phím số , LED",Windows 11 Home,359 x 254 x 21.7 mm,"3 cell 52 Wh , Pin liền",1.8 kg,,,,Adapter,Thin 15,Thin 15 B12UCX-1419VN,1419VN,Xám,Gaming,,,,,,,,,,
Laptop ACER Nitro 5 Tiger AN515-58-773Y (NH.QFKSV.001.16G) (i7-12700H/ RAM 16GB/ GeForce RTX™ 3050Ti/ 512GB SSD/ Windows 11),23.290.000₫,,ACER,12 tháng,"Intel® Core™ i7-12700H ( 2.3 GHz - 4.7GHz / 24MB / 14 nhân, 20 luồng ), Non-EVO",,GeForce RTX™ 3050Ti 4GB GDDR6 Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng",HD webcam,2 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort
3 x USB 3.2
1 x 3.5 mm
1 x HDMI
LAN 1 Gb/s",DTS X:Ultra Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB",Windows 11 Home,36.04 x 27.109 x 2.59 cm,4 cell 57 Wh,2.5 kg,,,không đèn,Cáp + Sạc,Nitro 5,Nitro 5 Tiger AN515-58-773Y (NH.QFKSV.001.16G),NH.QFKSV.001,Đen,"Gaming, Đồ họa - Kỹ thuật",,,,,,,,,,
Laptop gaming GIGABYTE G5 ME (i5-12500H/RAM 8GB/RTX 3050Ti/512GB SSD/ Windows 11),16.990.000₫,,GIGABYTE,24 tháng,"Intel® Core™ i5-12500H ( 2.5 GHz - 4.5 GHz / 18MB / 12 nhân, 16 luồng ), Non-EVO",,"GeForce RTX™ 3050Ti 4GB GDDR6 Intel® Iris® Xe Graphics ( 1485MHz , 75W","15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng",HD webcam,1 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"2 x USB Type C
1 x USB 3.2
1 x USB 2.0
1 x SD card slot
2 x 3.5 mm
1 x HDMI
1 x mini DisplayPort
LAN 1 Gb/s",DTS X:Ultra Audio,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Bàn phím thường , có phím số , LED",Windows 11 Home SL,36.0 x 23.8 x 23.9 Cm,"54 Wh , Pin liền",2 kg,,Không,không đèn,"Adapter, dây nguồn",G5 Series,G5 ME-51VN263SH,51VN263SH,Đen,"Gaming, Văn phòng, Doanh nghiệp",Bảo hành Pin 12 tháng,,,,,,,,,
Laptop ASUS TUF Gaming A15 FA506NC-HN031W (Ryzen 5 7535HS/RAM 16GB/GeForce RTX 3050/1TB SSD/ Windows 11 Home),19.490.000₫,,ASUS,24 tháng,"AMD Ryzen™ 5 7535HS ( 3.3 GHz - 4.5 GHz / 16MB / 6 nhân, 12 luồng ), AMD",,GeForce RTX™ 3050 4GB GDDR6 AMD Radeon™ Graphics,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , 250 nits , Adaptive Sync",HD webcam,1 x 16GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),1TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort
3 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Hi-Res Audio,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím Chiclet , có phím số , RGB",Windows 11 Home,35.9 x 25.6 x 2.28 ~ 2.45 cm,"3 cell 48 Wh , Pin liền",2.3 kg,,,không đèn,,TUF Gaming,TUF Gaming A15 FA506NC-HN031W,90NR0JF7-M00680,Đen,Gaming,,,,,,,,,,
Laptop ASUS Tuf Gaming F15 FX506HF-HN078W (i5-11260H/RAM 16GB/GeForce RTX 2050/512GB SSD/ Windows 11),16.990.000₫,,ASUS,24 tháng,"Intel® Core™ i5-11260H ( 2.1 GHz - 2.6 GHz / 12MB / 6 nhân, 12 luồng ), Non-EVO",,GeForce RTX™ 2050 4GB GDDR6 Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , 250 nits , Màn hình chống lóa , Adaptive Sync",HD webcam,2 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"3 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 1 Gb/s",Dolby Atmos,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet , có phím số , RGB",Windows 11 Home,35.9 x 25.6 x 2.28 ~ 2.45 cm,"3 cell 48 Wh , Pin liền",2.3 kg,,"- Bảo vệ mật khẩu quản trị viên BIOS và mật khẩu người dùng, Khe bảo mật Kensington Nano™, Mô-đun nền tảng đáng tin cậy (Firmware TPM)",không đèn,,TUF,Tuf Gaming F15 FX506HF-HN078W,90NR0HB4-M00A30,Đen,Gaming,Bảo hành Pin 12 tháng,,,,,,,,,
Laptop ASUS ROG Strix G16 G614JU-N4132W (i7-13650HX/ RAM 16GB/ GeForce RTX™ 4050/ 512GB SSD/ Windows 11),36.990.000₫,,ASUS,24 tháng,"Intel® Core™ i7-13650HX ( 2.6 GHz - 4.9 GHz / 24MB / 14 nhân, 20 luồng ), Non-EVO",,GeForce RTX™ 4050 6GB GDDR6 Intel® UHD Graphics,"16"" ( 2560 x 1600 ) WQXGA 16:10 , IPS , 240Hz , không cảm ứng , 100% DCI-P3 , Màn hình chống lóa , G-Sync",HD webcam,1 x 16GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 1 Gb/s",Dolby Atmos,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím Chiclet , không phím số , RGB",Windows 11 Home,35.4 x 26.4 x 2.26 ~ 3.04 cm,"4 cell 90 Wh , Pin liền",2.5 kg,,,RGB,,ROG,ROG Strix G16 G614JU-N4132W,90NR0CC1-M00ZR0,Xám,Gaming,,,,,,,,,,
Laptop ACER Predator Helios Neo 16 PHN16-71-53M7 (i5-13500HX/RAM 16GB/GeForce RTX 4060/512GB SSD/ Windows 11),27.990.000₫,,ACER,12 tháng,"Intel® Core™ i5-13500HX ( 2.5 GHz - 4.7 GHz / 24MB / 14 nhân, 20 luồng ),",,GeForce RTX™ 4060 8GB GDDR6 Intel® UHD Graphics 710,"16"" ( 1920 x 1200 ) WUXGA IPS , 165Hz , 500 nits , 100% sRGB",HD webcam,2 x 8GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"3 x USB 3.2
2 x Thunderbolt 4
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB 4 vùng",Windows 11 Home,360.1 x 279.9 x 26.55/28.25 mm,"4 cell 90 Wh , Pin liền",2.6 kg,,,không đèn,,Predator,Predator Helios Neo PHN16-71-53M7 (NH.QLUSV.005),NH.QLUSV.005,Đen,Gaming,,,,,,,,,,
Laptop ACER Swift 3 SF314-512-56QN (NX.K0FSV.002) (i5-1240P/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),17.990.000₫,,ACER,12 tháng,"Intel® Core™ i5-1240P ( 1.7 GHz - 4.4GHz / 12MB / 12 nhân, 16 luồng ), Intel EVO",,Onboard Intel® Iris® Xe Graphics,"14"" ( 2560 x 1440 ) Quad HD (2K) IPS , Acer ComfyView",FHD webcam,16GB LPDDR4X 4267MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
2 x Thunderbolt 4
Audio combo
1 x HDMI",Acer TrueHarmony Technology,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Bàn phím thường , LED",Windows 11 Home,32.1 x 21.08 x 1.59 cm,"56 Wh , Pin liền",1.2 kg,,Vân tay,,,Swift 3,Swift 3 SF314-512-56QN (NX.K0FSV.002),NX.K0FSV.002,Bạc,"Văn phòng, Học sinh - Sinh viên, Doanh nhân",,,,,,,,,,
Laptop gaming ACER Nitro V 15 ProPanel ANV15-41-R7AP (Ryzen 5 7535HS/RAM 16GB/GeForce RTX 2050/512GB SSD/ Windows 11),20.990.000₫,,ACER,12 tháng,"AMD Ryzen™ 5 7535HS ( 3.3 GHz - 4.55 GHz / 16MB / 6 nhân, 12 luồng ), AMD",,GeForce RTX™ 2050 4GB GDDR6 AMD Radeon 660M,"15.6"" ( 1920 x 1080 ) Full HD IPS , 180Hz , không cảm ứng , 300 nits , 100% sRGB , Acer ComfyView",HD webcam,2 x 8GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort
3 x USB 3.2
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , LED",Windows 11 Home SL,362.3 x 239.89 x 23.5 mm,"4 cell 57 Wh , Pin liền",2.1 kg,Vỏ nhôm,,không đèn,"Adapter, dây nguồn, HDSD,…",Nitro V,Nitro V 15 ProPanel ANV15-41-R7AP,NH.QPGSV.002,Đen,Gaming,,,,,,,,,,
Laptop Gaming ACER Nitro V ANV15-51-58AN (i5-13420H/RAM 8GB/GeForce RTX 2050/512GB SSD/ Windows 11),18.490.000₫,,ACER,12 tháng,"Intel® Core™ i5-13420H ( 2.1 GHz - 4.6 GHz / 12MB / 8 nhân, 12 luồng ),",,GeForce RTX™ 2050 4GB GDDR6 Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD 144Hz , không cảm ứng , Acer ComfyView",HD webcam,1 x 8GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"3 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , LED",Windows 11 Home,362.3 x 239.89 x 22.9/26.9 mm,"4 cell 57 Wh , Pin liền",2.1 kg,Vỏ nhựa,,không đèn,"Adapter, dây nguồn, HDSD,…",Nitro V,Gaming Nitro V ANV15-51-58AN,NH.QNASV.001,Đen,Gaming,,,,,,,,,,
Laptop gaming Acer Nitro 5 Tiger AN515-58-52SP (i5-12500H/RAM 8GB/RTX 3050/512GB SSD/ Windows 11),19.990.000₫,,ACER,12 tháng,"Intel® Core™ i5-12500H ( 2.5 GHz - 4.5 GHz / 18MB / 12 nhân, 16 luồng ), Non-EVO",,GeForce RTX™ 3050 4GB GDDR6 Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng",HD webcam,1 x 8GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"512GB SSD M.2 NVMe ( 1 x 2.5"" SATA /( 2 x M.2 NVMe )","3 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 1 Gb/s",Acer TrueHarmony Technology,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB",Windows 11 Home,36.04 x 27.109 x 2.59 cm,4 cell 57 Wh,2.5 kg,,,không đèn,,Nitro 5,Nitro 5 Tiger AN515-58-52SP (NH.QFHSV.001),NH.QFHSV.001,Đen,"Gaming, Đồ họa - Kỹ thuật",,,,,,,,,,
Laptop ACER Nitro 16 Phoenix AN16-41-R5M4 (Ryzen 5 7535HS/ RAM 8GB/ GeForce RTX™ 4050/ 512GB SSD/ Windows 11),23.990.000₫,,ACER,12 tháng,"AMD Ryzen™ 5 7535HS ( 3.3 GHz - 4.5 GHz / 16MB / 6 nhân, 12 luồng ), AMD",,GeForce RTX™ 4050 6GB GDDR6 AMD Radeon 660M,"16"" ( 1920 x 1200 ) WUXGA IPS , 165Hz , không cảm ứng , 400 nits , 100% sRGB , Acer ComfyView",HD webcam,1 x 8GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"2 x USB Type C
2 x USB 3.2
1 x USB 2.0
1 x micro SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , RGB 4 vùng",Windows 11 Home SL,360.1 x 279.9 x 25.9 - 27.9 mm,"4 cell 90 Wh , Pin liền",2.6 kg,Vỏ nhựa,,không đèn,"Adapter, dây nguồn",Nitro 16,Nitro 16 Phoenix AN16-41-R5M4 (NH.QKBSV.003),NH.QKBSV.003,Đen,"Gaming, Văn phòng",,,,,,,,,,
Laptop gaming ACER Nitro V ANV15-51-75GS (i7-13620H/RAM 16GB/GeForce RTX 4050/512GB SSD/ Windows 11),23.990.000₫,,ACER,12 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9 GHz / 24MB / 10 nhân, 16 luồng ), Non-EVO",,GeForce RTX™ 4050 6GB GDDR6 Intel® UHD Graphics 770,"15.6"" ( 1920 x 1080 ) Full HD IPS , 144Hz , không cảm ứng , Acer ComfyView",HD webcam,2 x 8GB DDR5 5200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe ( 2 x M.2 NVMe ),"3 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , LED",Windows 11 Home,362.3 x 239.89 x 22.9 - 26.9 mm,"4 cell 57 Wh , Pin liền",2.1 kg,Vỏ nhựa,,không đèn,,Nitro V,Nitro V ANV15-51-75GS,NH.QN8SV.005,Đen,Gaming,,,,,,,,,,
Laptop ACER Aspire 5 A515-58M-56YX (i5-13420H/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),14.990.000₫,,ACER,12 tháng,"Intel® Core™ i5-13420H ( 2.1 GHz - 4.6 GHz / 12MB / 8 nhân, 12 luồng ), Non-EVO",,Onboard Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , 250 nits , 45% NTSC , Acer ComfyView",FHD webcam,16GB Onboard LPDDR5 4800MHz ( 1 Khe cắm / Không nâng cấp được ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI",Acer TrueHarmony Technology,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","Bàn phím thường , có phím số , LED",Windows 11 Home,362.9 x 237.5 x 17.9 mm,"3 cell 50 Wh , Pin liền",1.7 kg,Vỏ nhựa,Vân tay,,"Adapter, dây nguồn, HDSD,…",Aspire 5,Aspire 5 A515-58M-56YX,NX.KQ8SV.005,Xám,Văn phòng,,,,,,,,,,
Laptop Dell Inspiron 16 5630 - H6KRV (i5-1340P/ RAM 16GB/ GeForce RTX™ 2050/ 512GB SSD/ Windows 11 + Office),24.990.000₫,,Dell,12 tháng,"Intel® Core™ i5-1340P ( 1.9 GHz - 4.6 GHz / 12MB / 12 nhân, 16 luồng ),",,GeForce RTX™ 2050 4GB GDDR6 Intel® Iris® Xe Graphics,"16"" ( 1920 x 1200 ) WUXGA WVA , 250 nits , Màn hình chống lóa , ComfyView",FHD webcam,16GB Onboard LPDDR5 4800MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím thường , không phím số , LED",Windows 11 Home SL + Office Home & Student 2021,35.68 x 25.17 x 1.82 cm,"4 cell 54 Wh , Pin liền",1.8 kg,,Vân tay,không đèn,Adapter,Inspiron,Inspiron 16 5630 - H6KRV,H6KRV,Bạc,Văn phòng,Bảo hành Pin 12 tháng,,,,,,,,,
Laptop Dell Inspiron 15 3530 (N3530-i5U085W11SLU) (i5-1334U/ RAM 8GB/ Onboard/ 512GB SSD/ Windows 11 + Office),16.490.000₫,,Dell,12 tháng,"Intel® Core™ i5-1334U ( 1.3 GHz - 4.6GHz / 12MB / 10 nhân, 12 luồng ), Non-EVO",,Onboard Intel® UHD Graphics,"15.6"" ( 1920 x 1080 ) Full HD IPS , 120Hz , không cảm ứng , 250 nits , Màn hình chống lóa , FreeSync",HD webcam,1 x 8GB DDR4 2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
1 x USB 2.0
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Bàn phím thường , có phím số , không đèn",Windows 11 Home SL + Office Home & Student 2021,16.96 - 18.99 x 358.50 x 235.56 mm,"3 cell 41 Wh , Pin liền",1.9 kg,,,không đèn,"Adapter, dây nguồn, HDSD,…",Inspiron,Inspiron 15 3530 (N3530-i5U085W11SLU),N3530-i5U085W11SLU,Bạc,Văn phòng,,,,,,,,,,
Laptop HP ProBook 440 G10 - 9H8U7PT (i5-1340P/RAM 16GB/Onboard/512GB SSD/ Windows 11),22.490.000₫,,HP,12 tháng,"Intel® Core™ i5-1340P ( 1.3 GHz - 4.6 GHz / 12MB / 12 nhân, 16 luồng ), Non-EVO",,Onboard Intel® Iris® Xe Graphics,"14"" ( 1920 x 1080 ) Full HD IPS , cảm ứng",FHD webcam,1 x 16GB DDR4 3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth","Bàn phím thường , không phím số , LED",Windows 11 Home,32.19 x 21.39 x 1.99 cm,"3 cell 51 Wh , Pin liền",1.3 kg,,Vân tay,không đèn,"Adapter, dây nguồn,…",ProBook,ProBook 440 G10 - 9H8U7PT,9H8U7PT,Bạc,Văn phòng,,,,,,,,,,
Laptop ASUS TUF Gaming F15 FX507VV-LP304W (i7-13620H/RAM 16GB/GeForce RTX™ 4060/1TB SSD/ Windows 11),30.990.000₫,,ASUS,24 tháng,"Intel® Core™ i7-13620H ( 2.4 GHz - 4.9GHz / 10MB / 16 nhân, 24 luồng ), Non-EVO",,GeForce RTX™ 4060 8GB GDDR6 Intel® Iris® Xe Graphics,"15.6"" ( 1920 x 1080 ) Full HD 16:9 , IPS , 144Hz , không cảm ứng , 250 nits , 100% sRGB , G-Sync",HD webcam,1 x 16GB DDR5 4800MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),1TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",Dolby Atmos,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.2","Bàn phím Chiclet , có phím số , RGB",Windows 11 Home,35.4 x 25.1 x 2.24 ~ 2.49 cm,"4 cell 90 Wh , Pin liền",2.2 kg,,,không đèn,,TUF Gaming,TUF Gaming F15 FX507VV-LP304W,90NR0BV8-M00P60,Xám,Gaming,,,,,,,,,,
Laptop ASUS Vivobook 15 OLED A1505VA-MA468W (i5-13500H/RAM 16GB/Onboard/512GB SSD/ Windows 11),19.990.000₫,,ASUS,24 tháng,"Intel® Core™ i5-13500H ( 2.6 GHz - 4.7GHz / 18MB / 12 nhân, 16 luồng ), Non-EVO",,Onboard Intel® Iris® Xe Graphics,"15.6"" ( 2880 x 1620 ) 2.8K 16:9 , OLED , 120Hz , không cảm ứng , 600 nits , 100% DCI-P3",HD webcam,16GB (8GB + 8GB Onboard) DDR4 ( 1 Khe cắm,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / Power Delivery
2 x USB 3.2
1 x USB 2.0
Audio combo
1 x HDMI",SonicMaster,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím Chiclet , có phím số , không đèn",Windows 11 Home,35.68 x 22.76 x 1.99 cm,"3 cell 50 Wh , Pin liền",1.7 kg,,Vân tay,không đèn,Adapter,VivoBook,Vivobook 15 OLED A1505VA-MA468W,90NB10P1-M00KM0,Đen,Văn phòng,,,,,,,,,,
